ticker,company,score,tier,ATRpct,AVWAP252,EMA20,EMA200,EMA50,EMA50_slope_5d,MACD_hist,RSI14,SMA20,SMA200,SMA50,avg_dollar_vol_20d,avg_vol_20d,d20,d5,dist_to_52w_low,drawdown_pct,is_20d_high,liq_tier,price,r120,r60,vol_vs20,vsEMA200,vsEMA50,vsSMA20,vsSMA200,vsSMA50
MKSI,MKS,8.0613,small,3.44,94.16,99.72692282578146,97.0606533820797,97.61367644682277,0.5364925232841378,0.015,60,98.82,96.45,99.4,106291534.81,1077379.0,-0.85,-1.56,68.28,-19.2,False,small,98.66,15.52,15.67,-72.35,1.6477806012952012,1.0719026178132252,-0.16,2.29,-0.75
PFE,Pfizer,8.0573,large,1.66,24.58,24.802057188001342,24.542053656739018,24.373408661421763,0.8829550948282971,0.123,77,24.56,24.22,24.42,1131100702.59,43986027.0,3.73,2.29,23.47,-8.85,True,large,25.72,1.55,12.85,-40.33,4.799705679632593,5.52483797930825,4.72,6.19,5.28
ETS.VI,Eurotelesites,8.0308,small,1.98,4.96,5.039391874965841,4.963283095324518,5.052937922550239,-0.03684773080614434,0.007,48,5.05,5.08,5.04,25992.58,5117.0,-0.39,2.63,28.45,-13.01,False,small,5.08,-3.97,-2.31,-45.37,2.351606838333109,0.5355711442443845,0.65,0.09,0.75
MCO,Moody's,7.9940,large,1.56,474.9,511.5106937859655,479.76809237808266,501.72534727272864,0.48096823369316866,-1.241,58,513.12,478.89,500.28,343632682.35,673169.0,-0.3,-1.16,29.16,-2.68,False,large,510.47,2.07,6.87,-72.92,6.399322528877693,1.7429162737751636,-0.52,6.6,2.04
CDZI,Cadiz,7.9587,small,4.7,3.7,3.324092595949988,3.3361535712284387,3.1888763307556554,1.8007370776330633,-0.0,70,3.28,3.6,3.12,1514784.04,442919.0,15.93,-5.79,44.3,-37.25,False,small,3.42,-16.38,22.58,-44.03,2.513266460353236,7.247809111166625,4.16,-4.93,9.73
AAOI,Applied Optoelectronics,7.9554,small,9.95,22.47,23.330883592025085,20.904010578917244,23.051103684241482,0.30709002184063916,0.096,55,22.96,23.9,24.16,131581155.84,5548436.0,-12.59,6.04,170.1,-46.14,False,small,23.72,33.83,34.36,-35.52,13.471048583963219,2.9017973495811145,3.27,-0.79,-1.84
CION,CION Investment,7.9523,small,2.14,10.11,10.331016947996039,10.062536038207128,10.021585329912263,1.15018541125258,0.009,77,10.24,10.14,9.88,2713897.1,256755.0,5.07,1.15,26.48,-9.52,False,small,10.57,-9.08,14.12,-50.27,5.043102055645288,5.4723344863495615,3.21,4.22,6.98
OLMA,Olema Pharmaceuticals,7.9259,small,6.27,6.25,5.173183288250147,6.210057816651751,4.919695484050381,2.781118072991018,0.033,53,5.16,5.64,4.75,2888838.44,528124.0,16.14,-0.73,78.76,-59.9,False,small,5.47,29.93,10.28,-52.04,-11.917084164133673,11.185743461840314,5.94,-2.98,15.21
GLPI,Gaming and Leisure Properties,7.8909,small,1.25,47.38,46.58333837518319,47.00558543948444,46.66102057641477,0.14239305704792926,0.187,62,46.29,47.2,46.8,82754621.71,1743120.0,1.7,2.76,7.46,-5.58,True,small,47.47,-1.68,4.3,-60.51,0.9879986732926671,1.7337370970281318,2.56,0.58,1.45
IVT,InvenTrust Properties,7.8876,small,1.68,28.36,27.858600778587963,27.842528125957113,27.66285199437533,0.5599747165478508,0.103,72,27.75,28.43,27.51,11527990.21,406130.0,3.07,0.66,10.25,-7.06,False,small,28.39,-3.55,2.96,-43.12,1.9663152410807516,2.6286082352337425,2.27,-0.17,3.18
WELL.TO,Well Health Technologies,7.8423,small,3.9,5.08,4.783221971575321,4.76429435564553,4.604096723144687,1.3642136960499762,-0.009,60,4.78,5.13,4.49,4652555.68,959290.0,3.19,1.46,29.33,-33.2,False,small,4.85,-10.68,18.87,-67.32,1.7989158090727653,5.340966787668955,1.5,-5.46,8.05
DEO,Diageo,7.8379,small,1.36,114.08,109.10619944910167,111.63349425495699,107.12917156123122,1.2648193668674645,0.867,91,107.46,111.62,104.95,176740467.09,1543787.0,6.95,3.19,17.47,-17.44,False,small,114.49,4.89,5.93,-39.1,2.5588249871665747,6.8709841880571165,6.54,2.57,9.09
FM.TO,First Quantum Minerals,7.8147,small,2.83,19.47,23.23370746241011,20.49601353923668,22.820893861255335,0.14178089359735413,-0.125,45,23.28,20.12,23.18,39762707.61,1757080.0,-5.47,-4.35,61.64,-9.91,False,small,22.63,31.65,10.44,-65.17,10.411714730174747,-0.8364872227000331,-2.81,12.46,-2.37
AGX,Argan,7.8066,small,5.0,160.28,224.42318446703254,172.21896987701143,216.69630678182114,0.2737819057619717,-2.678,46,230.05,168.27,219.28,80409123.99,367719.0,-7.31,-2.38,209.35,-10.74,False,small,218.67,80.66,4.47,-78.47,26.972075234314264,0.9108107320749292,-4.95,29.95,-0.28
EXPI,eXp World,7.8017,small,3.88,10.71,10.221794323511908,10.349021207376623,9.934886533365148,0.7032743870850622,-0.045,65,10.33,10.38,9.92,10203078.25,1004240.0,-8.32,-2.68,37.71,-29.82,False,small,10.16,5.91,33.1,-69.55,-1.8264645862537399,2.2658886528682087,-1.68,-2.08,2.45
VWAPY,Volkswagen (Preferred),7.7783,small,0.94,9.36,11.202337212289583,10.23179854312012,10.873046485623922,1.5559527006584473,0.073,88,11.09,9.8,10.74,980396.71,84010.0,-0.09,0.78,48.42,-0.43,False,small,11.67,13.62,7.56,-98.81,14.056194038798075,7.329624824374581,5.24,19.12,8.61
NDSN,Nordson,7.7733,small,2.15,216.37,215.7564923663726,215.44131497605724,214.11594229215288,0.20230949894188832,0.453,63,215.26,214.06,216.34,79779667.59,360700.0,0.15,3.63,32.52,-15.4,False,small,221.18,7.59,13.41,219.77,2.6636882645190596,3.2991740980260476,2.75,3.32,2.24
DIS,Walt Disney,7.7535,large,1.92,104.78,116.80204836857199,108.03664410794113,116.32513193312074,-0.0020629331206278856,0.118,49,116.79,108.72,119.03,996456937.42,8572668.0,-4.31,0.73,42.84,-6.27,False,large,116.24,3.5,4.67,-55.36,7.59312357375963,-0.07318447158065622,-0.48,6.92,-2.34
KOSS,Koss,7.7502,small,5.58,6.98,5.732566594783402,5.973817470587428,5.532854981606019,2.4740292029933997,0.079,67,5.64,5.89,5.38,460624.4,73936.0,12.86,9.49,52.32,-37.01,False,small,6.23,21.21,0.48,-66.42,4.288422448022677,12.600095623536856,10.38,5.77,15.75
KLAC,KLA,7.7265,large,2.7,737.79,899.0130102316136,790.3349370669039,881.1997756505908,-0.13520975026968252,-6.262,47,902.33,747.26,901.61,917120759.75,1055764.0,-3.49,-0.5,51.37,-8.88,False,large,868.68,26.26,11.97,-64.26,9.91289379460445,-1.4207647342337926,-3.73,16.25,-3.65
TGS,Transportadora de Gas del Sur,7.6952,small,4.6,26.92,28.072858112465045,26.37444768693666,27.79446969173625,-0.011394495313332698,-0.184,49,28.54,27.6,27.5,9220854.79,327794.0,1.63,0.36,56.02,-15.4,False,small,28.13,8.48,-8.43,48.5,6.656261901298022,1.207183702315806,-1.45,1.92,2.3
SVII,Spring Valley Acquisition Corp II,7.6787,small,1.75,11.44,11.989146404425009,11.608808629875117,11.893843499326248,0.1976021301758557,-0.017,41,12.02,11.54,11.87,891849.4,74632.0,0.84,-0.42,7.08,-2.45,False,small,11.95,5.1,1.88,-48.5,2.9390730866803105,0.472147634000164,-0.54,3.52,0.71
INFA,Informatica,7.6740,small,0.21,22.95,24.65142619939727,23.06242020707825,24.082455621921195,0.5931587375547664,-0.033,65,24.68,22.89,24.46,59870353.45,2422920.0,0.41,-0.04,55.8,-9.78,False,small,24.71,32.85,1.73,-78.58,7.144002139099337,2.605815569354064,0.11,7.95,1.02
MELI,MercadoLibre,7.6723,large,3.17,2105.89,2359.518596453997,2203.429376318952,2379.469669978615,-0.23527715327790188,2.742,46,2355.41,2149.86,2407.28,857772591.09,366476.0,-0.93,-2.16,40.49,-10.45,False,large,2340.6,13.05,-8.24,-56.45,6.225324267492738,-1.6335434096524715,-0.63,8.87,-2.77
XPEL,XPEL,7.6704,small,4.62,36.58,36.063324331879876,36.286655353395716,35.60319608440868,1.0703544884663518,0.313,70,35.23,36.95,35.9,7910364.45,215072.0,4.06,-1.5,48.79,-20.94,False,small,36.78,21.09,2.65,-64.22,1.3595759702832888,3.305332231413538,4.4,-0.45,2.44
FSHP,Flag Ship,7.6638,small,0.02,10.11,10.493130609571157,10.330987778689165,10.467903874483394,0.08063929689283711,-0.001,67,10.5,10.31,10.46,132730.5,12641.0,0.19,0.0,5.11,-0.1,True,small,10.5,2.24,0.19,-8.87,1.6359734899645817,0.30661463748098416,0.04,1.8,0.36
LTC,LTC Properties,7.6585,small,1.68,34.62,35.548466940942546,34.81310064012947,35.200704304477185,0.49457217605317627,0.114,84,35.31,34.71,35.09,14019331.43,383251.0,3.16,2.98,13.85,-2.66,True,small,36.58,5.06,5.05,-25.81,5.0753863556577405,3.9183752790633353,3.6,5.4,4.25
MRAAY,Murata Manufacturing,7.6453,small,2.47,7.81,7.916853938567955,7.968153172292,7.6526779715749695,1.3963338672084546,-0.006,68,7.88,7.77,7.52,2456511.02,305917.0,7.5,-1.47,25.47,-21.27,False,small,8.03,-2.42,10.91,-97.34,0.7761751860275723,4.9305880872885455,1.9,3.35,6.8
CIM,Chimera Investment,7.6421,small,1.93,13.3,13.652250150652879,13.280698703892373,13.56810728362787,0.1642156029090458,0.018,53,13.61,13.19,13.75,6844048.47,504184.0,-3.52,-0.33,33.16,-9.42,False,small,13.57,1.32,5.62,-44.71,2.1783590047324664,0.013949745034902428,-0.29,2.94,-1.26
APD,Air Products and Chemicals,7.5663,large,1.58,294.25,290.5247691416187,285.67455589639354,287.8898705146445,0.23870022147010062,0.052,64,290.51,292.68,287.83,267016140.02,910277.0,-1.97,0.99,18.74,-12.15,False,large,293.33,-4.39,8.63,-60.07,2.6797780710938968,1.8896564424550455,0.97,0.22,1.91
VAL,Valaris,7.5621,small,3.93,43.8,46.54649813952449,46.37745609474564,45.651058660486754,-0.15494973920662236,-0.338,54,47.22,42.72,46.63,62925544.51,1363353.0,-8.59,2.09,59.49,-26.97,False,small,46.15,40.5,19.57,-61.74,-0.49044538855466113,1.092945824595093,-2.27,8.03,-1.01
LAMR,Lamar Advertising,7.5440,small,2.34,119.03,121.85703723315727,119.13358249716012,121.44977859695763,0.09685973485109578,0.074,52,121.99,119.43,122.39,90971697.73,744876.0,-2.62,-0.92,20.9,-7.95,False,small,122.13,0.87,4.66,-65.94,2.5151745125362224,0.5600845146862987,0.12,2.26,-0.22
SNRE,Sunrise Communications,7.5410,small,1.51,47.35,55.82315558950918,,54.99915710342,0.61646852800048,0.173,80,55.43,,55.24,10481633.42,183085.0,0.32,1.62,32.89,-0.99,True,small,57.25,24.35,8.84,-6.35,,4.092504349380355,3.29,nan,3.63
ADC,Agree Realty,7.5099,small,1.37,72.78,73.0458516140603,72.43729889603848,73.073093143253,0.03658791279996798,0.065,51,73.14,72.82,72.86,73727439.74,997732.0,0.86,1.84,10.73,-5.3,False,small,73.89,1.47,-0.84,-75.22,2.0054600683639734,1.1179311311559248,1.03,1.47,1.42
ACA,Arcosa,7.5087,small,2.52,90.47,93.18077522016728,89.48194490321963,90.42024536513264,1.4378230432812167,0.404,74,91.63,91.52,89.69,29962605.32,314965.0,4.38,-1.55,34.79,-14.59,False,small,95.13,17.01,10.6,-81.46,6.311949413805307,5.208739056002942,3.82,3.95,6.07
KNSL,Kinsale Capital,7.4894,small,2.21,461.27,455.0056834439944,457.33248452565306,460.946582308955,-0.21993519093829184,3.148,62,450.15,463.49,466.36,93455085.13,202520.0,-3.33,4.44,10.89,-11.9,False,small,461.46,7.21,-1.57,-57.78,0.9025196359335741,0.11138333827602764,2.51,-0.44,-1.05
LEU,Centrus Energy,7.4873,large,8.69,117.44,198.3575414750394,126.65519231817984,188.83138062030622,-1.4542717533146954,-6.682,36,208.12,112.74,199.26,266186682.76,1494256.0,-26.08,-2.87,403.79,-28.56,False,large,178.14,112.07,39.46,-59.29,40.649583123668044,-5.661866467948984,-14.41,58.0,-10.6
REAL.TO,Real Matters,7.4789,small,4.06,6.91,5.7572161240082735,6.065891440725922,5.65741468119904,1.956763168785547,0.103,77,5.62,6.08,5.59,409492.94,66047.0,15.46,6.9,21.81,-33.62,False,small,6.2,5.26,8.58,-42.85,2.2108631614091045,9.590693795243666,10.35,1.99,10.94
CSV,Carriage Services,7.3912,small,2.86,39.68,46.06491521263584,41.196336464420995,45.38395974037842,0.03033843778188494,-0.243,50,46.03,41.33,45.71,4960396.85,110109.0,-0.04,-1.83,50.1,-6.71,False,small,45.05,13.99,4.23,-68.78,9.354384069824274,-0.7358541261909712,-2.12,9.01,-1.43
X.TO,TMX Group,7.3592,small,1.9,49.65,56.45922114942165,51.51261498747081,55.95890105158585,0.23431580091788362,-0.094,49,56.55,50.56,56.17,25140853.95,449666.0,-1.12,-1.77,35.4,-3.2,False,small,55.91,10.82,-0.48,-54.67,8.536520643727252,-0.08738744090197592,-1.12,10.59,-0.46
KFY,Korn Ferry,7.3427,small,1.58,68.91,72.42730028109197,69.24883617590051,71.56657863534721,0.4734871889506831,0.187,69,71.95,68.78,72.16,17802289.18,244051.0,-1.04,0.67,23.43,-6.36,False,small,72.94,15.92,8.19,-72.95,5.330290049530184,1.9190820503670825,1.39,6.06,1.09
SSB,SouthState,7.3280,small,1.83,94.1,95.22752744158389,93.44871981084091,93.83142382969758,0.5427444179094909,0.159,64,94.89,95.11,93.51,81845784.69,851053.0,-1.72,0.81,20.85,-12.55,False,small,96.17,-1.85,9.78,-70.21,2.912057216693298,2.4923166193735913,1.35,1.12,2.85
RNR,RenaissanceRe,7.3254,small,1.63,248.77,242.38389798188774,242.59978179746724,241.8183658313367,0.19128594422448408,0.742,62,242.68,246.24,241.5,93767132.58,377751.0,0.39,3.9,12.82,-13.24,True,small,248.23,3.22,3.73,-57.43,2.3207845286658646,2.651425646112937,2.28,0.81,2.78
AACT,Ares Acquisition,7.3204,small,0.31,11.17,11.393389412765623,11.186049525258806,11.368678706398523,0.04638710682594027,-0.003,50,11.4,11.16,11.36,2942277.83,257868.0,-0.35,0.26,6.14,-1.13,False,small,11.41,3.07,1.06,-85.55,2.002051521723547,0.36346610427313575,0.06,2.26,0.41
GDS,GDS,7.2954,small,5.57,27.85,33.99064811179309,27.483515387359674,32.863685453628044,-0.34923642718676096,-0.543,44,34.77,27.63,32.95,70026457.06,2158646.0,-11.8,3.28,157.46,-33.11,False,small,32.44,1.88,30.96,-23.52,18.034390953203648,-1.2892207547016699,-6.7,17.39,-1.55
DHR,Danaher,7.2769,large,1.88,215.98,204.62281375564368,212.72676110224705,201.30479746476857,0.9421948555633275,0.675,62,203.92,210.74,200.63,800399982.29,3890347.0,0.13,-2.46,18.0,-25.68,False,large,205.74,0.34,9.02,-64.08,-3.2843827763112787,2.2032274397274065,0.89,-2.37,2.55
FTRE,Fortrea Holdings,7.2664,small,9.06,10.95,7.03951093867367,10.459070417285732,6.401565645005966,5.2501582793081925,0.054,74,6.98,11.15,5.95,13499923.93,1758948.0,12.87,-4.54,89.04,-67.89,False,small,7.68,-26.06,83.61,-67.22,-26.570912197825493,19.970651335761502,10.03,-31.14,28.92
HTHT,H World,7.2662,small,2.4,33.79,33.194921240596244,33.517312303205394,33.39370068746169,0.5217340403790072,0.455,80,32.58,33.85,33.23,83525564.73,2323705.0,8.01,8.69,34.13,-11.06,True,small,35.94,2.18,1.28,21.1,7.228168162406368,7.625088744639696,10.32,6.17,8.16
AAL,American Airlines,7.2597,large,3.01,12.32,12.382526335781002,12.205414365543646,11.985769559523407,1.877343877508375,0.08,71,12.1,13.25,11.79,814205899.04,64538587.0,9.7,-4.21,39.09,-32.39,False,large,12.62,-9.04,10.37,-16.06,3.3967354326514654,5.291528736030626,4.26,-4.78,7.03
ATMC,Alphatime,7.2331,small,1.61,11.42,11.939218061948962,11.645999198152055,11.891361950239748,0.051105767512282796,-0.009,52,11.94,11.61,11.9,61635.1,5123.0,2.73,0.84,7.8,-1.94,False,small,12.03,3.71,2.82,1171.97,3.2972765609401433,1.1658719189643119,0.73,3.65,1.13
BDNNY,Boliden,7.2152,small,0.72,60.69,65.36458018827079,63.28225445689867,64.4171802593974,0.619495210761456,0.051,67,65.04,63.26,63.72,439463.59,6645.0,-0.48,-2.1,23.38,-13.36,False,small,66.13,-6.74,5.1,-99.86,4.500069675995677,2.6589486433671095,1.68,4.54,3.78
TEVA,Teva Pharmaceutical Industries,7.1803,large,2.34,17.29,17.083107770750868,16.921304631283952,16.78224688700418,1.623597669798671,0.241,89,16.75,17.2,16.73,243931781.94,12964750.0,13.75,5.35,46.76,-17.37,True,large,18.82,17.59,3.66,22.17,11.22073864922777,12.142313998334831,12.33,9.38,12.43
SWK,Stanley Black & Decker,7.1431,small,2.73,75.89,72.12070567123831,74.67150080631332,70.51750669884665,1.2310107045440999,0.362,67,71.26,75.01,70.02,156991688.3,2141477.0,-0.8,-1.01,32.94,-31.28,False,small,73.31,-10.81,12.28,-45.47,-1.823320532748962,3.9600000508795974,2.88,-2.27,4.7
FGMC,FG Merger II,7.1400,small,0.29,9.77,9.961842975593365,,9.901917923811633,0.19889211079895386,-0.002,71,9.96,,9.91,1258574.25,126110.0,0.81,-0.2,4.72,-0.2,False,small,9.98,4.18,2.29,-61.15,,0.7885550737660729,0.21,nan,0.75
VHC,VirnetX,7.0696,small,9.9,9.72,14.70260811147978,10.219162138214296,13.94777532079776,-0.9724403724932995,-0.462,51,15.11,9.25,13.96,156335.3,12026.0,-29.58,-6.81,236.79,-37.83,False,small,13.0,41.77,63.52,-30.03,27.211994723000153,-6.795171982620884,-13.97,40.52,-6.91
LANC,Marzetti,7.0363,small,1.88,176.35,179.37585093935274,176.83140192830072,177.20335519748338,0.36888551964076033,-0.276,52,179.85,177.47,176.35,20615656.29,115610.0,-1.49,-1.68,12.32,-9.54,False,small,178.32,-5.71,6.71,52.27,0.8418177175922859,0.630148792201024,-0.85,0.48,1.12
RAM.LS,Ramada Investimentos E Industria,6.9995,small,0.67,6.55,7.377760803497199,6.869454322866741,7.300845277001345,0.4410151085447733,0.01,69,7.37,6.85,7.3,24960.38,3328.0,1.9,1.08,33.0,0.0,True,small,7.5,10.6,4.75,134.52,9.178977652334419,2.727831031100192,1.78,9.48,2.8
AVAV,AeroVironment,6.9498,small,4.77,207.61,249.4696484298823,197.60496279410356,239.26843900986057,-0.04107915004095686,-4.21,31,255.27,184.1,245.6,183345887.9,781926.0,-14.07,-4.93,110.01,-17.71,False,small,234.48,64.4,32.94,-54.07,18.66098739853954,-2.001283173692303,-8.14,27.37,-4.53
RFAI,RF Acquisition Corp II,6.9413,small,0.01,10.22,10.584259387416859,10.407108346554045,10.554367217601046,0.09414144686623604,0.0,70,10.58,10.38,10.56,29879.81,2819.0,0.28,0.09,4.95,-0.05,True,small,10.6,2.61,1.15,-58.25,1.8534606061810122,0.43235924483331356,0.16,2.12,0.41
SMMNY,Siemens Healthineers,6.9301,small,0.9,26.27,27.3215681750478,27.155048347451086,27.17550397924504,0.4021216979323672,0.091,61,27.28,27.01,27.17,844715.78,30550.0,-1.89,0.58,17.21,-6.77,False,small,27.65,-1.95,4.05,-98.67,1.8226874289302142,1.7460431317753988,1.34,2.36,1.75
STCK.TO,Stack Capital Group,6.9270,small,2.19,11.75,13.247270854354205,11.8223597014316,13.024425714149938,0.0644030481287805,-0.062,50,13.27,11.63,13.2,239091.93,18378.0,-4.69,-1.44,40.8,-7.07,False,small,13.01,18.27,5.17,-50.21,10.045712772760474,-0.11075892685438182,-1.98,11.88,-1.43
SNY,Sanofi,6.9077,small,1.38,50.22,48.97296540425965,49.99996619271664,49.01701421696949,0.5330528664756695,0.362,73,48.57,49.67,48.65,140056956.15,2771484.0,0.33,1.54,15.0,-11.18,True,small,50.53,-6.63,-2.8,-57.56,1.060068331327324,3.086654312181092,4.05,1.74,3.87
FRCOY,Fast Retailing,6.8868,small,2.13,32.09,32.2598589536194,31.7068196390646,32.072541954975215,0.8252819675893974,0.202,64,31.94,32.19,31.94,2174231.23,66106.0,2.37,-1.64,15.2,-10.02,False,small,32.89,6.72,0.98,-99.36,3.731627373556101,2.5487784727894924,2.97,2.17,2.97
UPMMY,UPM-Kymmene,6.8833,small,0.8,27.19,27.927089049915793,27.881730608318996,27.655582176783042,0.581509718155826,0.113,73,27.71,27.4,27.52,4410135.08,154525.0,-1.35,1.13,16.39,-12.45,False,small,28.54,-0.27,2.37,-99.68,2.360934480460819,3.1979721763349067,2.98,4.16,3.72
PZZA,Papa John's International,6.8821,small,3.83,43.78,44.63044777956805,42.95814368561442,44.39384859111791,0.6117837159997253,0.307,61,43.62,42.65,45.82,41001312.41,923765.0,2.0,-5.78,48.88,-20.39,False,small,44.38,1.72,2.82,-56.09,3.309864422427844,-0.031194842432913372,1.76,4.06,-3.13
ELPC,Companhia Paranaense de Energia,6.8680,small,0.99,6.46,8.141055450494951,7.099015014342078,8.034622687704235,0.3633626815629398,-0.009,55,8.09,6.67,8.15,35820.71,4439.0,4.26,-2.72,64.09,-9.02,False,small,8.07,52.45,0.0,-93.8,13.677742386743086,0.44031081073545586,-0.29,21.06,-0.98
GBCI,Glacier Bancorp,6.8492,small,2.13,45.92,45.259451199898464,44.741733046682825,44.522843004205264,0.6856077707110275,0.081,64,45.03,46.4,44.37,32867463.15,724511.0,0.12,-0.1,20.73,-21.28,False,small,45.37,-4.09,11.07,-56.1,1.4042079073281588,1.902746856742099,0.74,-2.24,2.24
WFC,Wells Fargo & Co,6.8370,large,2.03,69.79,78.50622516686455,72.74818957662022,78.10671885388511,-0.14250536985245255,-0.12,52,78.8,73.71,78.87,1045110816.69,13448859.0,-7.3,0.79,54.04,-7.3,False,large,77.71,2.03,6.02,-56.94,6.820527702828771,-0.5079189853401278,-1.38,5.42,-1.48
NTB,Bank of NT Butterfield & Son,6.8319,small,1.57,38.44,44.551665409227276,40.39516745646286,44.014282567207175,0.053043402356145464,-0.115,49,44.6,39.27,44.4,7930166.11,179741.0,0.55,0.91,29.8,-4.73,False,small,44.12,16.03,6.03,-71.73,9.220985523953317,0.240188926472662,-1.09,12.34,-0.64
AMPY,Amplify Energy,6.8225,small,5.7,4.04,3.7740608227345422,4.321729226172509,3.6003384606551037,2.127527915575733,0.006,59,3.79,4.4,3.57,2672943.63,674135.0,5.17,-4.0,72.39,-45.08,False,small,3.96,-15.1,43.66,-55.2,-8.370011336709082,9.989659118866667,4.73,-9.88,10.98
PRU,Prudential Financial,6.8179,small,1.61,108.72,104.17508610318089,106.6966540733272,103.6342703946343,0.52874285400204,0.603,72,103.22,108.06,103.72,186841359.93,1746426.0,2.99,2.3,15.36,-14.24,False,small,106.99,-3.31,5.31,-62.82,0.2749345133833403,3.238050108894708,3.64,-0.99,3.15
EVN.VI,EVN,6.8028,small,1.6,23.73,23.885134519619495,23.812919387304113,23.75279501449565,0.1852956930245453,0.002,53,23.92,22.76,23.73,734984.74,30752.0,-1.24,-0.42,19.5,-21.96,False,small,23.9,10.9,1.06,-9.38,0.365686421221878,0.6197375315810882,-0.07,5.03,0.71
RBRK,Rubrik,6.7846,large,4.85,69.47,86.98718490379065,72.99408044054262,86.71989070743744,-0.3862386658402328,-0.438,46,88.05,72.64,87.95,247762298.23,2899840.0,0.52,-0.45,180.13,-14.34,False,large,85.44,39.22,-9.19,-62.05,17.050587505647407,-1.4758905909549092,-2.96,17.62,-2.85
SMA,Smartstop Self Storage,6.7439,small,2.74,34.59,35.181028925648846,,35.38614548413416,-0.09901364263624757,0.143,58,35.03,,35.74,19488594.15,544374.0,-0.75,1.97,16.42,-3.47,False,small,35.8,,-1.0,-2.96,,1.1695382760786854,2.21,nan,0.16
AFL,Aflac,6.7391,large,1.55,104.76,103.73916809378558,103.01445768062725,102.9266884298253,0.7616148416840662,0.737,90,102.45,104.18,102.36,267321646.23,2483017.0,4.72,2.72,10.36,-4.61,False,large,107.66,-1.18,6.14,-44.48,4.509602267455692,4.5987213252292936,5.09,3.34,5.18
CCK,Crown,6.7272,small,1.53,91.96,101.04761394535437,94.82496422047623,101.02189061000786,-0.16377340598311418,0.11,62,100.3,92.57,102.84,105500148.74,1045177.0,-1.72,0.38,29.31,-6.4,False,small,100.94,15.29,3.38,-61.34,6.448761494183941,-0.081062242562846,0.64,9.04,-1.85
DMAA,Drugs Made In America Acquisition,6.7255,small,0.13,10.05,10.25872010384406,,10.225300222686586,0.09602328543873995,-0.003,47,10.27,,10.23,295241.77,28776.0,0.0,-0.19,3.01,-0.19,False,small,10.26,2.91,1.38,-10.27,,0.3393521613813011,-0.05,nan,0.31
BLDR,Builders FirstSource,6.7247,large,3.68,142.99,133.40537730706225,135.972983762663,128.81730013220755,1.1468651059473256,-0.399,53,133.53,138.68,126.9,294386764.9,2209862.0,-2.38,-2.68,26.11,-34.0,False,large,133.21,-1.26,23.97,-57.19,-2.0320093640702197,3.410023237006321,-0.23,-3.94,4.98
MANH,Manhattan Associates,6.7167,small,2.64,211.4,212.93723297642126,212.053600955234,206.55253274608657,0.8136559689758904,-1.01,47,215.93,215.88,205.13,118010270.19,557586.0,-2.8,-1.46,47.08,-31.68,False,small,211.65,22.27,12.41,-67.8,-0.1903296871243465,2.4678793264567345,-1.98,-1.96,3.18
CLPR,Clipper Realty,6.7052,small,5.41,4.45,3.875713932689938,3.9842531819391747,3.831072317156787,0.757215723021698,0.03,71,3.79,4.1,3.8,400782.74,99204.0,8.89,5.76,18.96,-36.71,False,small,4.04,-3.6,4.66,-34.4,1.3991786042495624,5.4535040204688245,6.67,-1.42,6.23
NTWO,Newbury Street II Acquisition Corp,6.6908,small,0.01,10.04,10.326095451125383,,10.295695435254512,0.07457527704686218,-0.002,50,10.33,,10.31,16234.63,1572.0,0.0,-0.19,4.34,-0.19,False,small,10.33,3.2,1.67,-21.61,,0.3331932744244037,0.0,nan,0.17
QETA,Quetta Acquisition,6.6828,small,0.0,10.49,11.103109919117397,10.770080244749428,11.018468385716957,0.20446245078880043,-0.009,0,11.12,10.73,11.01,0.0,0.0,0.0,0.0,7.34,0.0,True,small,11.12,3.93,3.93,nan,3.2489985895988394,0.9214675826874075,0.0,3.61,0.99
TENX,Tenax Therapeutics,6.6740,small,2.97,5.47,6.00234963844972,5.628326073153348,5.9659321074984994,0.15281712873878028,-0.008,37,6.05,5.92,5.93,129039.55,21329.0,0.0,1.34,84.45,-22.04,False,small,6.05,6.33,-0.33,-58.38,7.49199533513174,1.4091325711842462,-0.07,2.11,2.03
SGMT,Sagimet Biosciences,6.6614,small,9.45,5.13,8.355686805314347,5.732999442457993,7.985587001398325,-1.8068360960274976,-0.273,41,8.66,5.27,8.69,5447050.45,742105.0,-28.32,-4.3,286.32,-28.32,False,small,7.34,112.75,115.88,-58.27,28.03071191043085,-8.084402577860317,-15.21,39.17,-15.52
ACGL,Arch Capital,6.6194,large,1.78,94.09,90.1417075423454,92.01829919892516,90.01808002573964,0.47677060972937113,0.592,70,89.21,92.26,89.45,209412482.21,2236118.0,5.35,3.23,10.19,-14.26,True,large,93.65,0.72,0.72,-57.79,1.7732351231002808,4.034656119328317,4.97,1.5,4.7
BFAM,Bright Horizons Family Solutions,6.6143,small,2.35,121.6,119.45162963259335,121.16230188986518,119.46462340363604,0.40251120426115783,0.571,44,118.68,119.72,118.93,87331914.26,712972.0,6.45,0.9,17.78,-12.95,False,small,122.49,-4.77,-5.04,-50.11,1.0958013255159882,2.532445597842048,3.21,2.32,2.99
